TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T00223,C9856,0,0.7692307692307693,5,3,2,0.3753061224489796,2023-07-14,3,0.1516566689480253,July,Friday,41-60
T00224,C1241,1,0.05769230769230771,9,3,5,0.09326530612244899,2023-02-16,3,0.10765328716937075,February,Thursday,18-25
T00225,C2528,2,0.0,6,0,2,0.23020408163265307,2023-12-27,1,0.09440798743910786,December,Wednesday,18-25
T00226,C4872,1,0.5384615384615385,8,5,5,0.1959183673469388,2023-06-20,1,0.20890535045694272,June,Tuesday,41-60
T00227,C3724,1,0.326923076923077,7,2,5,0.23918367346938776,2023-06-30,1,0.25158017633560126,June,Friday,26-40
T00228,C7658,1,0.25,2,2,5,0.6310204081632653,2023-10-11,1,0.6380691654253392,October,Wednesday,26-40
T00229,C8956,2,0.9230769230769232,5,3,2,0.04387755102040817,2023-02-02,1,0.02089456097266396,February,Thursday,60+
T00230,C8886,0,0.9423076923076924,8,1,1,0.71,2023-12-02,0,0.13961914730866784,December,Saturday,60+
T00231,C4502,1,0.1923076923076924,3,0,5,0.6212244897959184,2023-01-26,2,0.6284069406980958,January,Thursday,26-40
T00232,C7570,2,0.6923076923076924,2,5,2,0.09040816326530612,2023-09-23,3,0.03925278795442651,September,Saturday,41-60
T00233,C1960,2,0.9230769230769232,3,6,1,0.17714285714285716,2023-04-18,3,0.034502194130198484,April,Tuesday,60+
T00234,C3697,0,0.1923076923076924,4,5,2,0.9722448979591837,2023-07-05,1,0.38717339667458434,July,Wednesday,26-40
T00235,C7209,2,0.5961538461538463,5,5,3,0.12326530612244899,2023-10-02,2,0.08055879866339224,October,Monday,41-60
T00236,C1035,2,0.9615384615384616,3,3,5,0.7971428571428572,2023-04-12,3,0.8019243930915093,April,Wednesday,60+
T00237,C7396,2,0.9230769230769232,3,1,2,0.9928571428571429,2023-03-22,3,0.3953057691533476,March,Wednesday,60+
T00238,C5345,0,0.9423076923076924,4,6,5,0.2642857142857143,2023-10-02,1,0.2763396271991626,October,Monday,60+
T00239,C8454,1,0.0961538461538462,5,1,3,0.05040816326530612,2023-07-22,3,0.037441120818068364,July,Saturday,18-25
T00240,C5673,0,0.15384615384615385,9,0,2,0.24551020408163268,2023-04-28,3,0.100446877893635,April,Friday,26-40
T00241,C7930,1,0.7500000000000001,4,6,1,0.6106122448979592,2023-05-29,1,0.120012882966303,May,Monday,41-60
T00242,C8973,2,0.5192307692307693,4,3,5,0.23612244897959186,2023-03-24,0,0.24856073110833773,March,Friday,41-60
T00243,C3536,2,0.7692307692307693,5,6,5,0.1320408163265306,2023-07-11,0,0.1458995933813761,July,Tuesday,41-60
T00244,C4111,1,0.5192307692307693,4,6,3,0.40959183673469385,2023-06-19,1,0.2500100648174242,June,Monday,41-60
T00245,C5861,0,0.48076923076923084,7,2,5,0.12877551020408165,2023-07-31,2,0.14267885180562825,July,Monday,41-60
T00246,C4566,0,0.5192307692307693,1,2,4,0.020816326530612245,2023-04-21,1,0.02806071097870285,April,Friday,41-60
T00247,C1958,0,0.576923076923077,5,1,1,0.9514285714285714,2023-10-11,2,0.18724586336003868,October,Wednesday,41-60
T00248,C9883,1,0.46153846153846156,5,6,4,0.6961224489795919,2023-05-08,3,0.560932404686179,May,Monday,41-60
T00249,C1998,2,0.0,9,1,1,0.25020408163265306,2023-01-07,1,0.04891501268166996,January,Saturday,18-25
T00250,C6138,2,0.03846153846153849,3,2,3,0.30489795918367346,2023-01-19,3,0.18805104875397563,January,Thursday,18-25
T00251,C1936,2,0.6538461538461539,7,6,4,0.7853061224489796,2023-01-11,2,0.6313056081162688,January,Wednesday,41-60
T00252,C1821,1,0.23076923076923084,6,3,4,0.23408163265306123,2023-09-27,2,0.19634445831152625,September,Wednesday,26-40
T00253,C8811,2,0.8846153846153847,0,0,3,0.8816326530612245,2023-02-22,2,0.5293691372438504,February,Wednesday,60+
T00254,C9238,2,0.4423076923076924,9,3,1,0.5006122448979592,2023-09-14,2,0.09831313659970208,September,Thursday,41-60
T00255,C9701,0,0.0,3,5,5,0.7859183673469388,2023-07-23,0,0.7908530939248762,July,Sunday,18-25
T00256,C3579,2,0.3846153846153847,1,3,4,0.6879591836734694,2023-09-06,2,0.5544909215346834,September,Wednesday,26-40
T00257,C1931,0,0.9230769230769232,1,1,4,0.5638775510204082,2023-01-22,3,0.45658037763194975,January,Sunday,60+
T00258,C9320,1,0.6346153846153847,5,6,3,0.7422448979591837,2023-03-22,1,0.44687789363500946,March,Wednesday,41-60
T00259,C2312,0,0.23076923076923084,9,2,5,0.022040816326530613,2023-05-25,2,0.037400861548371515,May,Thursday,26-40
T00260,C4044,2,0.019230769230769273,5,0,1,0.4793877551020408,2023-06-04,3,0.09412617255122992,June,Sunday,18-25
T00261,C2122,2,0.826923076923077,6,2,2,0.18591836734693878,2023-01-13,2,0.07693546439067595,January,Friday,60+
T00262,C2113,0,0.0,1,3,1,0.26061224489795914,2023-04-28,0,0.05096823543620919,April,Friday,18-25
T00263,C4853,2,0.7692307692307693,5,6,3,0.10020408163265307,2023-11-20,0,0.06691090623616087,November,Monday,41-60
T00264,C7615,0,0.8846153846153847,7,1,4,0.0536734693877551,2023-12-19,2,0.053987680663472766,December,Tuesday,60+
T00265,C2964,2,0.28846153846153855,0,0,5,0.29,2023-05-07,3,0.3017029671081767,May,Sunday,26-40
T00266,C5033,0,0.2692307692307693,6,4,4,0.8412244897959184,2023-01-18,2,0.6754297677040139,January,Wednesday,26-40
T00267,C1651,0,0.8461538461538461,6,5,3,0.2679591836734694,2023-05-20,0,0.16619026530858733,May,Saturday,60+
T00268,C2343,1,0.42307692307692313,5,0,1,0.01816326530612245,2023-03-05,3,0.0031402230363541204,March,Sunday,41-60
T00269,C7868,0,0.3653846153846154,6,6,4,0.6626530612244897,2023-07-13,1,0.5345223237650469,July,Thursday,26-40
T00270,C9565,0,0.15384615384615385,6,3,2,0.7081632653061225,2023-12-02,2,0.2829824066991425,December,Saturday,26-40
T00271,C6183,1,0.11538461538461542,9,4,3,0.7593877551020408,2023-07-25,2,0.4570232295986151,July,Tuesday,18-25
T00272,C5272,2,0.46153846153846156,9,0,1,0.9263265306122449,2023-03-09,0,0.1822939731873264,March,Thursday,41-60
T00273,C4346,0,0.6153846153846154,6,2,5,0.4312244897959184,2023-05-19,2,0.4410000402592697,May,Friday,41-60
T00274,C6147,1,0.7115384615384616,7,3,1,0.9563265306122449,2023-02-13,2,0.188212085832763,February,Monday,41-60
T00275,C4910,1,0.3653846153846154,4,1,2,0.8389795918367347,2023-02-09,1,0.3345947904505012,February,Thursday,26-40
T00276,C5351,0,0.1923076923076924,7,5,4,0.5116326530612245,2023-02-07,1,0.4153548854623777,February,Tuesday,26-40
T00277,C7484,2,0.07692307692307698,5,4,1,0.38,2023-09-16,3,0.07451990820886509,September,Saturday,18-25
T00278,C3144,1,1.0,4,4,2,0.7081632653061225,2023-12-27,2,0.2829824066991425,December,Wednesday,60+
T00279,C5915,0,0.03846153846153849,9,3,2,0.2620408163265306,2023-08-01,3,0.10696887958452433,August,Tuesday,18-25
T00280,C8491,1,0.3653846153846154,5,6,2,0.4542857142857143,2023-01-11,0,0.18281734369338543,January,Wednesday,26-40
T00281,C6180,2,0.34615384615384615,2,3,3,0.1536734693877551,2023-01-08,3,0.09855469221788317,January,Sunday,26-40
T00282,C2188,0,0.5576923076923077,6,4,3,0.8718367346938776,2023-10-05,0,0.5235718024075043,October,Thursday,41-60
T00283,C1152,0,0.8846153846153847,0,2,1,0.6310204081632653,2023-11-06,2,0.12403880993598777,November,Monday,60+
T00284,C8508,2,0.6346153846153847,0,1,1,0.20918367346938777,2023-03-19,3,0.04082289947260357,March,Sunday,41-60
T00285,C2638,2,0.730769230769231,9,5,1,0.3540816326530612,2023-02-18,2,0.06940698095736543,February,Saturday,41-60
T00286,C2200,1,0.6346153846153847,8,2,4,0.6693877551020408,2023-10-29,2,0.5398365473650308,October,Sunday,41-60
T00287,C9808,0,0.40384615384615385,8,4,4,0.09346938775510205,2023-07-20,3,0.08538991102701397,July,Thursday,26-40
T00288,C4492,1,0.5192307692307693,2,2,1,0.3659183673469388,2023-04-10,2,0.0717420185997826,April,Monday,41-60
T00289,C9288,0,0.826923076923077,7,6,5,0.6557142857142857,2023-11-07,0,0.662426023591932,November,Tuesday,60+
T00290,C5345,1,0.15384615384615385,8,3,3,0.3069387755102041,2023-06-09,0,0.18925882684488105,June,Friday,26-40
T00291,C3170,0,0.40384615384615385,5,4,3,0.9348979591836735,2023-06-15,2,0.5608921454164821,June,Thursday,26-40
T00292,C6718,2,0.5961538461538463,1,1,2,0.1289795918367347,2023-08-06,1,0.05447079189983494,August,Sunday,41-60
T00293,C2127,1,0.42307692307692313,2,5,1,0.7830612244897959,2023-09-20,1,0.1540319658601393,September,Wednesday,41-60
T00294,C5002,0,0.9230769230769232,8,0,4,0.7979591836734694,2023-01-12,0,0.641289907001087,January,Thursday,60+
T00295,C7054,0,0.23076923076923084,2,5,2,0.523469387755102,2023-06-04,2,0.21011312854784817,June,Sunday,26-40
T00296,C5669,1,0.1923076923076924,4,6,3,0.6771428571428572,2023-05-21,2,0.4083497725351262,May,Sunday,26-40
T00297,C3584,2,0.980769230769231,4,0,1,0.6359183673469387,2023-08-23,0,0.1250050324087121,August,Wednesday,60+
T00298,C8179,2,0.48076923076923084,6,2,3,0.2755102040816326,2023-04-14,3,0.1706590442449374,April,Friday,41-60
T00299,C9900,1,0.019230769230769273,8,2,5,0.09122448979591838,2023-02-21,1,0.10564032368452836,February,Tuesday,18-25
T00300,C5956,1,0.2692307692307693,2,5,2,0.6210204081632653,2023-05-16,0,0.24860099037803454,May,Tuesday,26-40
T00301,C9666,0,0.2692307692307693,5,4,1,0.7091836734693877,2023-12-02,1,0.13945811022988044,December,Saturday,26-40
T00302,C1128,0,0.8846153846153847,5,2,5,0.32551020408163267,2023-10-23,1,0.3367285317444342,October,Monday,60+
T00303,C5905,2,0.15384615384615385,5,4,5,0.45122448979591834,2023-08-30,3,0.4607270824107251,August,Wednesday,26-40
T00304,C2697,2,0.25,7,5,4,0.18122448979591838,2023-07-12,2,0.15463585490559204,July,Wednesday,26-40
T00305,C3200,2,0.8846153846153847,7,4,1,0.17448979591836736,2023-05-30,0,0.03397882362413946,May,Tuesday,60+
T00306,C5333,1,0.019230769230769273,1,6,4,0.13,2023-08-08,2,0.11421554812995692,August,Tuesday,18-25
T00307,C2891,1,0.7115384615384616,3,0,5,0.606326530612245,2023-02-17,2,0.6137123072587464,February,Friday,41-60
T00308,C2753,1,0.6153846153846154,8,5,1,0.5608163265306122,2023-04-24,3,0.11018962116027216,April,Monday,41-60
T00309,C3546,2,0.1923076923076924,0,0,1,0.04673469387755102,2023-07-28,0,0.0087765207939128,July,Friday,26-40
T00310,C5462,2,0.13461538461538464,6,1,1,0.4004081632653061,2023-10-15,3,0.07854583517854986,October,Sunday,26-40
T00311,C5616,2,0.4423076923076924,1,4,1,0.4716326530612245,2023-05-23,1,0.09259632030274971,May,Tuesday,41-60
T00312,C4450,2,0.8653846153846155,1,3,4,0.2720408163265306,2023-09-05,2,0.22629735496598094,September,Tuesday,60+
T00313,C6617,1,0.7884615384615384,2,6,3,0.9053061224489796,2023-05-26,1,0.5433793630983534,May,Friday,41-60
T00314,C4335,0,0.9615384615384616,6,4,1,0.1779591836734694,2023-12-26,2,0.03466323120898587,December,Tuesday,60+
T00315,C5325,1,0.03846153846153849,7,5,2,0.10918367346938776,2023-10-01,0,0.04666049357864649,October,Sunday,18-25
T00316,C9280,0,0.46153846153846156,4,1,1,0.3540816326530612,2023-09-17,3,0.06940698095736543,September,Sunday,41-60
T00317,C9004,0,0.7692307692307693,4,4,4,0.9981632653061225,2023-05-06,1,0.7992672812915174,May,Saturday,41-60
T00318,C5114,1,0.3076923076923077,2,3,1,0.01816326530612245,2023-07-15,0,0.0031402230363541204,July,Saturday,26-40
T00319,C1832,1,0.9423076923076924,2,1,3,0.516734693877551,2023-01-09,0,0.31341841458995934,January,Monday,60+
T00320,C2512,1,0.6538461538461539,3,2,5,0.3136734693877551,2023-09-12,2,0.3250533435323483,September,Tuesday,41-60
T00321,C7939,2,0.7500000000000001,7,1,4,0.9222448979591837,2023-07-21,1,0.739361487982608,July,Friday,41-60
T00322,C5533,1,0.05769230769230771,9,1,1,0.33714285714285713,2023-07-10,3,0.06606546157252707,July,Monday,18-25
T00323,C1722,2,0.730769230769231,7,4,1,0.05408163265306123,2023-10-07,0,0.010225854502999315,October,Saturday,41-60
T00324,C1058,0,0.05769230769230771,4,0,1,0.4016326530612245,2024-01-01,0,0.07878739079673094,January,Monday,18-25
T00325,C6464,1,0.8076923076923078,3,5,5,0.45,2023-02-25,0,0.45951930431981963,February,Saturday,60+
T00326,C3143,2,0.11538461538461542,6,3,1,0.14204081632653062,2023-08-20,0,0.027577599742340676,August,Sunday,18-25
T00327,C5291,2,0.7884615384615384,0,2,3,0.9530612244897959,2023-04-25,3,0.5716413704255405,April,Tuesday,41-60
T00328,C3647,2,0.019230769230769273,1,0,4,0.9440816326530612,2023-10-23,0,0.7565924554128588,October,Monday,18-25
T00329,C8239,1,0.05769230769230771,0,4,4,0.07489795918367348,2023-01-13,0,0.0707355368573614,January,Friday,18-25
T00330,C8007,0,0.8461538461538461,7,0,1,0.9424489795918367,2023-07-23,1,0.18547445549337738,July,Sunday,60+
T00331,C1158,1,0.13461538461538464,3,2,5,0.8087755102040817,2023-04-29,2,0.8133982849551109,April,Saturday,26-40
T00332,C2832,2,0.5000000000000001,7,4,4,0.0763265306122449,2023-08-17,0,0.07186279640887314,August,Thursday,41-60
T00333,C2232,0,0.5384615384615385,2,4,2,0.08020408163265305,2023-07-09,1,0.03522686098474174,July,Sunday,41-60
T00334,C3442,0,0.46153846153846156,8,6,5,0.5259183673469388,2023-09-02,3,0.5344015459559563,September,Saturday,41-60
T00335,C9938,0,0.13461538461538464,7,0,5,0.15571428571428572,2023-10-16,3,0.16924996980554774,October,Monday,26-40
T00336,C1590,0,0.6730769230769232,9,0,1,0.5159183673469387,2023-02-25,3,0.10133258182696565,February,Saturday,41-60
T00337,C7049,2,0.3076923076923077,3,2,4,0.014081632653061227,2023-11-26,0,0.02274648737871895,November,Sunday,26-40
T00338,C3426,2,0.576923076923077,8,2,4,0.5961224489795919,2023-06-09,3,0.4820242360803575,June,Friday,41-60
T00339,C8041,0,0.8461538461538461,6,3,4,0.4720408163265306,2023-06-20,0,0.3841136921776239,June,Tuesday,60+
T00340,C3088,0,0.17307692307692313,6,4,4,0.6655102040816326,2023-03-15,3,0.5367768428680704,March,Wednesday,26-40
T00341,C1685,0,0.25,9,4,5,0.8361224489795919,2023-11-19,3,0.8403719956519989,November,Sunday,26-40
T00342,C6050,0,0.8461538461538461,9,0,5,0.3257142857142857,2023-02-12,2,0.3369298280929184,February,Sunday,60+
T00343,C6974,2,0.826923076923077,3,6,1,0.5257142857142857,2023-02-18,2,0.10326502677241435,February,Saturday,60+
T00344,C1653,0,0.7692307692307693,4,2,3,0.6530612244897959,2023-10-15,2,0.39409799106244214,October,Sunday,41-60
T00345,C6862,0,0.0,7,0,1,0.5948979591836735,2023-03-28,3,0.11691291919964572,March,Tuesday,18-25
T00346,C4441,1,0.3653846153846154,8,3,4,0.21653061224489797,2023-04-17,2,0.18249526953581063,April,Monday,26-40
T00347,C5088,2,0.5000000000000001,9,2,5,0.1626530612244898,2023-09-08,2,0.17609404565401185,September,Friday,41-60
T00348,C2684,0,0.8076923076923078,8,5,3,0.5538775510204081,2023-10-31,0,0.3353999758444382,October,Tuesday,60+
T00349,C6794,0,0.11538461538461542,2,3,5,0.6808163265306123,2023-05-08,2,0.6871854744554934,May,Monday,18-25
T00350,C7658,1,0.8076923076923078,5,5,2,0.8418367346938775,2023-02-12,2,0.33572205000201294,February,Sunday,60+
T00351,C3532,0,0.6346153846153847,8,3,1,0.16877551020408166,2023-03-14,1,0.03285156407262772,March,Tuesday,41-60
T00352,C4878,0,0.326923076923077,6,6,1,0.8393877551020408,2023-07-26,0,0.16514352429646928,July,Wednesday,26-40
T00353,C3662,0,0.7500000000000001,5,1,1,0.2510204081632653,2023-11-12,2,0.049076049760457346,November,Sunday,41-60
T00354,C3900,1,0.730769230769231,7,4,5,0.03959183673469388,2023-08-31,0,0.05471234751801603,August,Thursday,41-60
T00355,C7755,2,0.8461538461538461,1,2,1,0.9816326530612245,2023-09-25,0,0.19320423527517214,September,Monday,60+
T00356,C1406,1,0.15384615384615385,6,3,5,0.6387755102040816,2023-10-18,1,0.6457184266677403,October,Wednesday,26-40
T00357,C3938,2,0.5000000000000001,5,1,2,0.7973469387755102,2023-04-30,3,0.3181690084141874,April,Sunday,41-60
T00358,C6442,1,0.11538461538461542,4,4,5,0.9802040816326532,2023-01-31,2,0.9824872176818713,January,Tuesday,18-25
T00359,C7745,1,0.6153846153846154,1,0,2,0.06244897959183674,2023-09-10,1,0.02822174805749024,September,Sunday,41-60
T00360,C5065,0,0.8846153846153847,8,4,5,0.4848979591836735,2023-05-10,0,0.4939409799106244,May,Wednesday,60+
T00361,C5371,2,0.7500000000000001,9,5,3,0.2693877551020408,2023-07-30,2,0.1670357099722211,July,Sunday,41-60
T00362,C3608,2,0.13461538461538464,0,1,3,0.25326530612244896,2023-06-09,0,0.15749426305406822,June,Friday,26-40
T00363,C2771,2,0.34615384615384615,7,0,4,0.7740816326530612,2023-06-22,3,0.6224485687829623,June,Thursday,26-40
T00364,C7267,2,0.13461538461538464,7,1,4,0.1316326530612245,2023-03-19,2,0.11550384476025605,March,Sunday,26-40
T00365,C1634,0,0.9615384615384616,5,6,5,0.15591836734693879,2023-01-19,1,0.16945126615403197,January,Thursday,60+
T00366,C8711,0,0.11538461538461542,3,6,4,0.3871428571428571,2023-06-14,3,0.31712226740206934,June,Wednesday,18-25
T00367,C4644,1,0.5961538461538463,4,5,2,0.3604081632653061,2023-12-19,3,0.14577881557228553,December,Tuesday,41-60
T00368,C4269,1,0.23076923076923084,9,1,2,0.2353061224489796,2023-10-17,3,0.09642095092395024,October,Tuesday,26-40
T00369,C8541,0,0.730769230769231,2,1,2,0.26918367346938776,2023-11-03,3,0.10978702846330368,November,Friday,41-60
T00370,C6728,1,0.23076923076923084,9,1,1,0.8385714285714286,2023-07-28,1,0.16498248721768188,July,Friday,26-40
T00371,C6000,0,0.9423076923076924,1,0,1,0.8630612244897959,2023-01-03,0,0.16981359958130363,January,Tuesday,60+
T00372,C4728,2,0.3076923076923077,1,4,2,0.8746938775510205,2023-05-18,1,0.3486855348443979,May,Thursday,26-40
T00373,C4652,1,0.6346153846153847,6,5,3,0.5706122448979591,2023-12-20,3,0.3453037561898627,December,Wednesday,41-60
T00374,C1387,0,0.23076923076923084,3,4,5,0.7479591836734694,2023-04-18,1,0.7534119731068079,April,Tuesday,26-40
T00375,C4164,2,0.42307692307692313,0,0,4,0.21918367346938777,2023-10-15,2,0.18458875156004673,October,Sunday,41-60
T00376,C7528,2,0.8653846153846155,7,6,5,0.566734693877551,2023-09-08,3,0.574660815652804,September,Friday,60+
T00377,C6378,2,0.5000000000000001,8,4,3,0.4861224489795918,2023-10-07,0,0.29530174322637787,October,Saturday,41-60
T00378,C5564,0,0.34615384615384615,5,4,3,0.6022448979591837,2023-09-13,1,0.3640243165988969,September,Wednesday,26-40
T00379,C2137,0,0.1923076923076924,9,6,5,0.720204081632653,2023-06-10,2,0.7260356697129514,June,Saturday,26-40
T00380,C5573,0,0.03846153846153849,2,5,5,0.06673469387755102,2023-11-30,1,0.08148476186641974,November,Thursday,18-25
T00381,C6753,2,0.6730769230769232,3,3,2,0.6479591836734694,2023-05-01,2,0.2592294375780023,May,Monday,41-60
T00382,C9346,2,0.5961538461538463,9,1,2,0.3995918367346939,2023-06-14,2,0.16123837513587505,June,Wednesday,41-60
T00383,C7548,2,0.25,5,4,4,0.34897959183673466,2023-08-25,1,0.2870083336688272,August,Friday,26-40
T00384,C9785,0,0.8461538461538461,9,2,3,0.1253061224489796,2023-12-29,3,0.08176657675429767,December,Friday,60+
T00385,C6425,0,0.576923076923077,1,2,5,0.2546938775510204,2023-09-05,3,0.2668786988204034,September,Tuesday,41-60
T00386,C1452,1,0.40384615384615385,1,5,3,0.9477551020408164,2023-09-21,0,0.5685011473891863,September,Thursday,26-40
T00387,C2889,2,0.28846153846153855,0,4,3,0.8316326530612245,2023-10-12,3,0.49977857401666737,October,Thursday,26-40
T00388,C5279,0,0.0,5,4,3,0.1626530612244898,2023-02-11,0,0.10386891581786706,February,Saturday,18-25
T00389,C3925,1,0.0,4,3,1,0.02489795918367347,2023-02-23,3,0.004468778936350095,February,Thursday,18-25
T00390,C5349,1,0.8076923076923078,0,0,5,0.2383673469387755,2023-08-06,2,0.25077499094166433,August,Sunday,60+
T00391,C1626,2,0.0961538461538462,9,3,5,0.5173469387755102,2023-12-25,2,0.5259470993196184,December,Monday,18-25
T00392,C2776,2,0.13461538461538464,7,2,2,0.9146938775510204,2023-02-09,2,0.3644671685655622,February,Thursday,26-40
T00393,C8119,0,0.6923076923076924,4,2,1,0.1457142857142857,2023-07-12,0,0.028302266596883938,July,Wednesday,41-60
T00394,C6663,1,0.8076923076923078,5,0,2,0.8340816326530612,2023-03-07,3,0.3326623455050525,March,Tuesday,60+
T00395,C6139,2,0.5961538461538463,7,2,5,0.15714285714285717,2023-01-07,0,0.1706590442449374,January,Saturday,41-60
T00396,C8149,2,0.17307692307692313,5,1,5,0.7602040816326531,2023-03-24,2,0.7654897540158622,March,Friday,26-40
T00397,C9379,1,0.0961538461538462,4,2,1,0.5242857142857142,2023-09-24,1,0.10298321188453641,September,Sunday,18-25
T00398,C2894,2,0.9423076923076924,4,4,4,0.2836734693877551,2023-03-04,1,0.2354764684568622,March,Saturday,60+
T00399,C7311,1,0.6153846153846154,3,0,3,0.49408163265306126,2023-03-27,2,0.30001207778090905,March,Monday,41-60
T00400,C4114,1,0.07692307692307698,2,2,2,0.26979591836734695,2023-04-12,1,0.11002858408148476,April,Wednesday,18-25
T00401,C5173,2,0.8846153846153847,9,3,2,0.11387755102040817,2023-08-13,1,0.04851241998470148,August,Sunday,60+
T00402,C1727,1,0.8846153846153847,6,4,2,0.46816326530612246,2023-02-28,1,0.1882926043721567,February,Tuesday,60+
